ID,SKU,name,description,current_price,current_stock,status,creation_date,last_update
1209,PROD-1209,Smartphone Redmi Note 13 Pro 128GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Rojo,12877.04,7,1,2026-09-20 00:10:16,2026-09-20 01:11:16
1210,PROD-1210,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,7242.18,58,1,2026-09-19 18:18:23,2026-09-19 19:18:23
1211,PROD-1211,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,4236.21,37,1,2026-09-22 02:17:06,2026-09-22 03:14:06
1212,PROD-1212,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,6984.23,28,1,2026-09-18 00:21:53,2026-09-18 02:03:53
1213,PROD-1213,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,2169.45,33,1,2026-09-19 12:43:39,2026-09-19 13:52:39
1214,PROD-1214,Patinete Eléctrico Pro 4,Scooter eléctrico con gran autonomía para movilidad urbana,23430.04,15,1,2026-09-21 18:21:07,2026-09-21 18:24:07
1215,PROD-1215,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,5293.75,13,1,2026-09-18 15:22:54,2026-09-18 16:41:54
1216,PROD-1216,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,4365.33,56,1,2026-09-20 08:39:21,2026-09-20 09:43:21
1217,PROD-1217,Audífonos Galaxy Buds3 Pro,Audífonos inalámbricos con cancelación activa de ruido inteligente,6880.89,6,1,2026-09-19 03:24:06,2026-09-19 05:04:06
1218,PROD-1218,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,3505.00,39,1,2026-09-21 03:44:13,2026-09-21 04:25:13
1219,PROD-1219,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla XL, Color Negro)",1080.91,33,1,2026-09-19 23:47:13,2026-09-19 23:50:13
1220,PROD-1220,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,2354.55,15,1,2026-09-18 01:49:26,2026-09-18 02:58:26
1221,PROD-1221,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,6984.75,10,1,2026-09-18 09:49:06,2026-09-18 10:28:06
1222,PROD-1222,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla S, Color Rojo)",2416.42,33,1,2026-09-17 15:18:52,2026-09-17 16:49:52
1223,PROD-1223,Smart TV Bravia XR OLED 55,Televisor OLED con negros absolutos y procesador de imagen cognitivo,4005.42,14,1,2026-09-19 23:28:45,2026-09-20 01:22:45
1224,PROD-1224,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla S, Color Negro)",785.50,86,1,2026-09-21 00:42:15,2026-09-21 01:12:15
1225,PROD-1225,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla XL, Color Negro)",928.97,50,1,2026-09-20 07:03:08,2026-09-20 08:13:08
1226,PROD-1226,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla S, Color Azul)",1712.11,12,1,2026-09-19 02:33:24,2026-09-19 03:43:24
1227,PROD-1227,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,6198.64,49,1,2026-09-22 05:42:45,2026-09-22 05:58:45
1228,PROD-1228,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Negro)",2169.50,74,1,2026-09-18 16:59:17,2026-09-18 18:39:17
1229,PROD-1229,Parlante Portátil SRS-XG300,Bocina inalámbrica portátil resistente al agua con graves potentes,35478.46,20,1,2026-09-20 17:38:30,2026-09-20 18:32:30
1230,PROD-1230,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,407.61,37,1,2026-09-21 05:45:28,2026-09-21 06:22:28
1231,PROD-1231,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,857.33,38,1,2026-09-19 03:09:36,2026-09-19 04:25:36
1232,PROD-1232,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla L, Color Verde)",807.42,75,1,2026-09-19 04:19:35,2026-09-19 04:24:35
1233,PROD-1233,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,2982.70,10,1,2026-09-19 20:55:40,2026-09-19 22:24:40
1234,PROD-1234,Audífonos AirPods Pro 2,Audífonos intrauditivos con cancelación de ruido de nivel superior,35958.15,32,1,2026-09-18 18:03:53,2026-09-18 19:21:53
1235,PROD-1235,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5227.29,56,1,2026-09-21 18:25:53,2026-09-21 19:22:53
1236,PROD-1236,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla L, Color Blanco)",1338.57,86,1,2026-09-19 11:11:33,2026-09-19 11:13:33
1237,PROD-1237,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,7409.16,46,1,2026-09-20 08:45:25,2026-09-20 08:45:25
1238,PROD-1238,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,20230.57,49,1,2026-09-21 17:46:58,2026-09-21 18:48:58
1239,PROD-1239,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla S, Color Rojo)",416.54,95,1,2026-09-20 04:11:27,2026-09-20 05:37:27
1240,PROD-1240,Smart TV Bravia XR OLED 55,Televisor OLED con negros absolutos y procesador de imagen cognitivo,29875.07,27,1,2026-09-19 19:40:55,2026-09-19 20:02:55
1241,PROD-1241,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,3916.46,20,1,2026-09-20 04:06:13,2026-09-20 04:07:13
1242,PROD-1242,Smartphone Galaxy Z Flip 6 512GB,Teléfono plegable compacto con pantalla exterior funcional - Color Blanco,3693.81,44,1,2026-09-21 06:24:51,2026-09-21 07:02:51
1243,PROD-1243,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,7848.91,31,1,2026-09-17 16:42:58,2026-09-17 17:17:58
1244,PROD-1244,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla M, Color Negro)",771.59,91,1,2026-09-19 21:02:30,2026-09-19 21:16:30
1245,PROD-1245,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla XL, Color Blanco)",1536.34,94,1,2026-09-21 22:57:18,2026-09-22 00:09:18
1246,PROD-1246,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,4870.05,55,1,2026-09-17 20:49:51,2026-09-17 21:05:51
1247,PROD-1247,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla L, Color Blanco)",2172.48,12,1,2026-09-21 16:16:51,2026-09-21 17:42:51
1248,PROD-1248,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,414.86,35,1,2026-09-21 08:42:17,2026-09-21 10:08:17
1249,PROD-1249,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,3687.37,34,1,2026-09-19 03:16:00,2026-09-19 03:31:00
1250,PROD-1250,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,3147.19,56,1,2026-09-17 17:41:15,2026-09-17 19:34:15
1251,PROD-1251,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,2512.29,34,1,2026-09-20 16:53:43,2026-09-20 17:50:43
1252,PROD-1252,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla M, Color Gris)",525.89,83,1,2026-09-22 08:59:00,2026-09-22 09:02:00
1253,PROD-1253,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,3621.03,12,1,2026-09-18 23:45:50,2026-09-19 00:10:50
1254,PROD-1254,Cámara Alpha 7 IV,Cámara mirrorless profesional de fotograma completo para foto y video,2730.97,45,1,2026-09-18 01:26:39,2026-09-18 01:29:39
1255,PROD-1255,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla L, Color Gris)",881.38,70,1,2026-09-18 22:04:15,2026-09-18 22:47:15
1256,PROD-1256,Parlante Portátil SRS-XG300,Bocina inalámbrica portátil resistente al agua con graves potentes,28690.94,9,1,2026-09-22 04:20:03,2026-09-22 05:36:03
1257,PROD-1257,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,5152.65,45,1,2026-09-18 05:32:11,2026-09-18 05:42:11
1258,PROD-1258,Smart TV 65 Neo QLED,Televisor inteligente 4K con tecnología de puntos cuánticos y alto contraste,11621.42,49,1,2026-09-17 20:49:40,2026-09-17 22:29:40
1259,PROD-1259,Monitor Odyssey G9,Monitor curvo ultrawide diseñado para gaming profesional,2445.00,44,1,2026-09-21 06:33:08,2026-09-21 07:28:08
1260,PROD-1260,Smartphone Galaxy S26 Ultra 128GB,Smartphone de alta gama con cámara de 200MP y pantalla Dynamic AMOLED - Color Gris,30672.49,30,1,2026-09-18 01:18:49,2026-09-18 02:37:49
1261,PROD-1261,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla XL, Color Azul)",1348.05,64,1,2026-09-21 05:40:56,2026-09-21 06:59:56
1262,PROD-1262,Barra de Sonido HT-A7000,Sistema de audio para cine en casa con soporte Dolby Atmos,33784.26,6,1,2026-09-20 05:29:13,2026-09-20 06:35:13
1263,PROD-1263,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla S, Color Negro)",376.42,18,1,2026-09-21 01:42:10,2026-09-21 03:23:10
1264,PROD-1264,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,23126.41,21,1,2026-09-19 15:06:54,2026-09-19 15:59:54
1265,PROD-1265,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla XL, Color Blanco)",872.78,15,1,2026-09-17 20:10:01,2026-09-17 20:26:01
1266,PROD-1266,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla L, Color Gris)",1604.88,79,1,2026-09-22 04:17:50,2026-09-22 04:35:50
1267,PROD-1267,Patinete Eléctrico Pro 4,Scooter eléctrico con gran autonomía para movilidad urbana,21918.20,23,1,2026-09-19 17:04:20,2026-09-19 17:05:20
1268,PROD-1268,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,2204.14,60,1,2026-09-20 20:49:59,2026-09-20 22:38:59
1269,PROD-1269,Patinete Eléctrico Pro 4,Scooter eléctrico con gran autonomía para movilidad urbana,7436.95,17,1,2026-09-21 08:38:42,2026-09-21 10:34:42
1270,PROD-1270,Tablet Galaxy Tab S9 256GB,"Tableta de alto rendimiento para diseño, trabajo y entretenimiento - Color Verde",17388.24,49,1,2026-09-20 07:25:40,2026-09-20 08:41:40
1271,PROD-1271,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5082.38,34,1,2026-09-19 11:12:58,2026-09-19 11:32:58
1272,PROD-1272,Smartphone Redmi Note 13 Pro 1TB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Blanco,33158.35,45,1,2026-09-18 19:50:16,2026-09-18 21:18:16
1273,PROD-1273,Robot Aspiradora X10+,Aspiradora robótica con estación de vaciado automático y mapeo láser,8066.42,35,1,2026-09-21 22:20:21,2026-09-21 23:58:21
1274,PROD-1274,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Azul)",746.13,10,1,2026-09-19 16:11:47,2026-09-19 16:12:47
1275,PROD-1275,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,20191.55,14,1,2026-09-19 05:40:32,2026-09-19 06:36:32
1276,PROD-1276,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,2058.62,6,1,2026-09-18 16:21:24,2026-09-18 16:46:24
1277,PROD-1277,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla L, Color Verde)",724.71,80,1,2026-09-18 23:10:43,2026-09-18 23:32:43
1278,PROD-1278,Smartphone Galaxy S26 512GB,Smartphone compacto con pantalla fluida y excelente rendimiento - Color Negro,1245.28,48,1,2026-09-18 07:20:42,2026-09-18 08:08:42
1279,PROD-1279,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,7514.47,27,1,2026-09-20 05:47:49,2026-09-20 06:17:49
1280,PROD-1280,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla XL, Color Verde)",490.56,28,1,2026-09-18 06:24:21,2026-09-18 08:05:21
1281,PROD-1281,Audífonos AirPods Pro 2,Audífonos intrauditivos con cancelación de ruido de nivel superior,13925.94,28,1,2026-09-19 09:39:45,2026-09-19 10:55:45
1282,PROD-1282,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla S, Color Rojo)",1612.75,78,1,2026-09-19 06:12:03,2026-09-19 07:53:03
1283,PROD-1283,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,2390.69,22,1,2026-09-18 05:46:27,2026-09-18 07:34:27
1284,PROD-1284,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,5927.47,58,1,2026-09-20 07:54:12,2026-09-20 09:35:12
1285,PROD-1285,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,4265.46,56,1,2026-09-21 09:18:10,2026-09-21 10:54:10
1286,PROD-1286,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,4343.58,19,1,2026-09-19 10:13:35,2026-09-19 11:44:35
1287,PROD-1287,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla XL, Color Verde)",2404.87,70,1,2026-09-19 02:26:12,2026-09-19 03:40:12
1288,PROD-1288,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla S, Color Blanco)",821.98,35,1,2026-09-20 05:11:47,2026-09-20 07:01:47
1289,PROD-1289,Smartphone Xiaomi 14 Ultra 512GB,Smartphone de gama alta enfocado en fotografía profesional Leica - Color Azul,32049.17,41,1,2026-09-18 10:15:09,2026-09-18 12:14:09
1290,PROD-1290,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla S, Color Blanco)",1965.99,47,1,2026-09-20 04:05:35,2026-09-20 05:11:35
1291,PROD-1291,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla XL, Color Rojo)",1685.42,64,1,2026-09-20 05:03:40,2026-09-20 06:02:40
1292,PROD-1292,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla XL, Color Gris)",936.99,13,1,2026-09-18 13:30:31,2026-09-18 14:26:31
1293,PROD-1293,Barra de Sonido HT-A7000,Sistema de audio para cine en casa con soporte Dolby Atmos,3194.04,10,1,2026-09-19 06:14:59,2026-09-19 08:01:59
1294,PROD-1294,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,7442.20,14,1,2026-09-18 04:37:41,2026-09-18 04:46:41
1295,PROD-1295,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla L, Color Blanco)",1801.48,42,1,2026-09-19 07:26:37,2026-09-19 09:01:37
1296,PROD-1296,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,5762.88,16,1,2026-09-22 00:55:52,2026-09-22 02:26:52
1297,PROD-1297,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,6252.58,26,1,2026-09-22 11:06:53,2026-09-22 11:50:53
1298,PROD-1298,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla S, Color Azul)",1756.30,29,1,2026-09-19 21:14:54,2026-09-19 21:43:54
1299,PROD-1299,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,8797.17,42,1,2026-09-22 05:49:24,2026-09-22 06:59:24
1300,PROD-1300,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla L, Color Negro)",1023.11,34,1,2026-09-20 01:48:18,2026-09-20 03:26:18
1301,PROD-1301,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,3733.97,43,1,2026-09-17 15:44:30,2026-09-17 16:31:30
1302,PROD-1302,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,11347.80,5,1,2026-09-20 12:08:46,2026-09-20 13:51:46
1303,PROD-1303,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,2113.73,35,1,2026-09-21 15:13:44,2026-09-21 16:49:44
1304,PROD-1304,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla L, Color Gris)",1611.95,82,1,2026-09-22 05:44:00,2026-09-22 05:48:00
1305,PROD-1305,iPad Pro 12.9,Tableta profesional con pantalla Liquid Retina XDR y chip M2,20670.78,43,1,2026-09-21 03:52:48,2026-09-21 05:05:48
1306,PROD-1306,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla XL, Color Negro)",1499.15,34,1,2026-09-20 08:30:07,2026-09-20 08:43:07
1307,PROD-1307,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla L, Color Negro)",718.56,96,1,2026-09-20 19:52:49,2026-09-20 20:14:49
1308,PROD-1308,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,1452.77,17,1,2026-09-17 21:28:40,2026-09-17 23:24:40
1309,PROD-1309,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla M, Color Gris)",1768.08,18,1,2026-09-20 05:34:21,2026-09-20 05:41:21
1310,PROD-1310,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla M, Color Gris)",2198.37,62,1,2026-09-19 20:18:58,2026-09-19 20:38:58
1311,PROD-1311,Audífonos AirPods Pro 2,Audífonos intrauditivos con cancelación de ruido de nivel superior,15353.67,9,1,2026-09-19 20:00:31,2026-09-19 21:55:31
1312,PROD-1312,MacBook Pro 16 M3 512GB,Computadora portátil profesional para edición de video y desarrollo - Color Azul,29535.31,47,1,2026-09-20 08:30:08,2026-09-20 08:50:08
1313,PROD-1313,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4218.81,51,1,2026-09-20 06:11:52,2026-09-20 06:46:52
1314,PROD-1314,Smartphone Galaxy S26 1TB,Smartphone compacto con pantalla fluida y excelente rendimiento - Color Negro,29772.68,43,1,2026-09-22 08:58:04,2026-09-22 09:29:04
1315,PROD-1315,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,3897.55,44,1,2026-09-17 17:02:58,2026-09-17 18:36:58
1316,PROD-1316,Barra de Sonido HT-A7000,Sistema de audio para cine en casa con soporte Dolby Atmos,31775.29,34,1,2026-09-19 13:51:40,2026-09-19 15:20:40
1317,PROD-1317,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5059.01,59,1,2026-09-18 12:51:43,2026-09-18 13:44:43
1318,PROD-1318,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,16752.90,47,1,2026-09-18 14:04:24,2026-09-18 15:33:24
1319,PROD-1319,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,5709.70,10,1,2026-09-18 22:15:56,2026-09-19 00:08:56
1320,PROD-1320,Barra de Sonido HT-A7000,Sistema de audio para cine en casa con soporte Dolby Atmos,19589.68,47,1,2026-09-17 21:04:40,2026-09-17 22:33:40
1321,PROD-1321,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,3525.71,56,1,2026-09-20 19:52:05,2026-09-20 20:07:05
1322,PROD-1322,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla L, Color Azul)",1319.51,42,1,2026-09-18 17:33:29,2026-09-18 18:37:29
