ID,SKU,name,description,current_price,current_stock,status,creation_date,last_update
1334,PROD-1334,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla M, Color Negro)",1655.03,32,1,2026-09-19 07:56:51,2026-09-19 08:11:51
1335,PROD-1335,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,989.65,56,1,2026-09-17 14:44:32,2026-09-17 16:10:32
1336,PROD-1336,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla L, Color Blanco)",815.85,14,1,2026-09-21 15:25:12,2026-09-21 16:33:12
1337,PROD-1337,Smartphone Redmi Note 13 Pro 128GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Azul,25007.31,33,1,2026-09-17 20:44:35,2026-09-17 22:00:35
1338,PROD-1338,Smart TV 65 Neo QLED,Televisor inteligente 4K con tecnología de puntos cuánticos y alto contraste,27732.56,20,1,2026-09-19 19:40:16,2026-09-19 21:36:16
1339,PROD-1339,iPhone 16 Pro 128GB,Teléfono inteligente premium con chip de alto rendimiento y triple cámara - Color Azul,1492.02,5,1,2026-09-19 14:12:21,2026-09-19 15:57:21
1340,PROD-1340,Smartphone Galaxy Z Fold 6 128GB,Teléfono plegable con pantalla gigante para productividad y multitarea - Color Verde,6459.84,15,1,2026-09-17 19:31:10,2026-09-17 20:24:10
1341,PROD-1341,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,2852.36,48,1,2026-09-18 16:42:52,2026-09-18 18:01:52
1342,PROD-1342,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,33831.77,12,1,2026-09-18 22:57:23,2026-09-18 23:24:23
1343,PROD-1343,Cámara Alpha 7 IV,Cámara mirrorless profesional de fotograma completo para foto y video,6663.57,30,1,2026-09-21 12:21:15,2026-09-21 13:01:15
1344,PROD-1344,Smartphone Xiaomi 14 Ultra 1TB,Smartphone de gama alta enfocado en fotografía profesional Leica - Color Blanco,2843.58,22,1,2026-09-21 11:45:53,2026-09-21 13:04:53
1345,PROD-1345,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla M, Color Azul)",998.30,86,1,2026-09-20 13:51:56,2026-09-20 14:04:56
1346,PROD-1346,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,7688.66,46,1,2026-09-19 12:20:50,2026-09-19 13:40:50
1347,PROD-1347,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,2923.55,48,1,2026-09-22 04:02:33,2026-09-22 05:55:33
1348,PROD-1348,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,913.10,9,1,2026-09-21 05:44:01,2026-09-21 07:40:01
1349,PROD-1349,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,4283.80,55,1,2026-09-18 22:57:32,2026-09-19 00:01:32
1350,PROD-1350,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,561.22,56,1,2026-09-18 07:10:36,2026-09-18 07:49:36
1351,PROD-1351,Smartphone Xiaomi 14 Ultra 128GB,Smartphone de gama alta enfocado en fotografía profesional Leica - Color Negro,5383.22,36,1,2026-09-19 08:18:26,2026-09-19 08:43:26
1352,PROD-1352,Smartphone Xiaomi 14 Ultra 128GB,Smartphone de gama alta enfocado en fotografía profesional Leica - Color Blanco,33281.02,43,1,2026-09-20 05:43:55,2026-09-20 07:17:55
1353,PROD-1353,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla L, Color Verde)",2041.99,15,1,2026-09-20 16:58:02,2026-09-20 18:39:02
1354,PROD-1354,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Blanco)",2170.91,52,1,2026-09-19 15:01:23,2026-09-19 15:32:23
1355,PROD-1355,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,32685.44,47,1,2026-09-19 01:16:35,2026-09-19 02:58:35
1356,PROD-1356,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,7032.56,41,1,2026-09-19 11:57:05,2026-09-19 12:20:05
1357,PROD-1357,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla S, Color Azul)",500.47,34,1,2026-09-17 20:41:54,2026-09-17 22:02:54
1358,PROD-1358,iPhone 16 128GB,Smartphone con pantalla Super Retina XDR y excelente duración de batería - Color Blanco,21538.39,18,1,2026-09-18 23:31:29,2026-09-19 00:35:29
1359,PROD-1359,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,11556.94,17,1,2026-09-19 00:46:46,2026-09-19 01:40:46
1360,PROD-1360,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,11260.08,41,1,2026-09-20 06:23:38,2026-09-20 07:44:38
1361,PROD-1361,Smart TV Bravia XR OLED 55,Televisor OLED con negros absolutos y procesador de imagen cognitivo,3340.57,28,1,2026-09-19 23:06:29,2026-09-19 23:54:29
1362,PROD-1362,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,15505.75,44,1,2026-09-22 00:08:28,2026-09-22 01:03:28
1363,PROD-1363,Smartphone Redmi Note 13 Pro 1TB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Azul,30818.50,24,1,2026-09-21 03:47:22,2026-09-21 04:55:22
1364,PROD-1364,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,6737.33,29,1,2026-09-20 08:38:01,2026-09-20 09:17:01
1365,PROD-1365,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla XL, Color Negro)",1066.45,70,1,2026-09-18 17:36:46,2026-09-18 17:55:46
1366,PROD-1366,Smartphone Galaxy S26 Ultra 512GB,Smartphone de alta gama con cámara de 200MP y pantalla Dynamic AMOLED - Color Azul,14861.71,31,1,2026-09-19 22:35:05,2026-09-20 00:10:05
1367,PROD-1367,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla L, Color Verde)",2473.17,19,1,2026-09-20 00:38:37,2026-09-20 02:31:37
1368,PROD-1368,Smart TV 65 Neo QLED,Televisor inteligente 4K con tecnología de puntos cuánticos y alto contraste,33590.60,15,1,2026-09-18 17:23:46,2026-09-18 19:00:46
1369,PROD-1369,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla XL, Color Verde)",1830.25,99,1,2026-09-17 21:30:48,2026-09-17 22:53:48
1370,PROD-1370,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla M, Color Azul)",424.19,56,1,2026-09-21 08:59:55,2026-09-21 10:29:55
1371,PROD-1371,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,5459.13,17,1,2026-09-19 03:10:07,2026-09-19 04:27:07
1372,PROD-1372,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla L, Color Blanco)",1644.62,94,1,2026-09-18 12:37:09,2026-09-18 12:38:09
1373,PROD-1373,Smart TV 65 Neo QLED,Televisor inteligente 4K con tecnología de puntos cuánticos y alto contraste,14617.18,42,1,2026-09-18 00:48:40,2026-09-18 01:54:40
1374,PROD-1374,Smartphone Xiaomi 14 Ultra 1TB,Smartphone de gama alta enfocado en fotografía profesional Leica - Color Gris,25060.21,37,1,2026-09-20 18:45:46,2026-09-20 20:09:46
1375,PROD-1375,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Verde)",2219.25,23,1,2026-09-21 09:45:36,2026-09-21 10:58:36
1376,PROD-1376,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla M, Color Verde)",1205.64,49,1,2026-09-17 14:02:41,2026-09-17 14:23:41
1377,PROD-1377,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla S, Color Verde)",1248.36,63,1,2026-09-21 12:25:52,2026-09-21 13:01:52
1378,PROD-1378,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,1740.65,19,1,2026-09-21 19:38:38,2026-09-21 19:55:38
1379,PROD-1379,Smartphone Xiaomi 14 Ultra 128GB,Smartphone de gama alta enfocado en fotografía profesional Leica - Color Azul,20631.77,18,1,2026-09-18 16:08:42,2026-09-18 16:33:42
1380,PROD-1380,MacBook Pro 16 M3 512GB,Computadora portátil profesional para edición de video y desarrollo - Color Azul,16145.93,44,1,2026-09-18 05:00:44,2026-09-18 06:51:44
1381,PROD-1381,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,2627.75,32,1,2026-09-18 07:16:04,2026-09-18 07:51:04
1382,PROD-1382,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,21290.45,35,1,2026-09-20 11:46:16,2026-09-20 13:12:16
1383,PROD-1383,Smartphone Galaxy S26 Ultra 512GB,Smartphone de alta gama con cámara de 200MP y pantalla Dynamic AMOLED - Color Negro,24118.94,7,1,2026-09-18 03:12:48,2026-09-18 03:39:48
1384,PROD-1384,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,4982.69,56,1,2026-09-19 03:49:29,2026-09-19 05:48:29
1385,PROD-1385,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla XL, Color Gris)",1147.19,53,1,2026-09-19 11:01:03,2026-09-19 12:45:03
1386,PROD-1386,Barra de Sonido HT-A7000,Sistema de audio para cine en casa con soporte Dolby Atmos,14645.73,44,1,2026-09-17 21:26:46,2026-09-17 22:11:46
1387,PROD-1387,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla XL, Color Verde)",1213.89,27,1,2026-09-17 16:50:58,2026-09-17 18:07:58
1388,PROD-1388,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,34262.70,20,1,2026-09-19 18:45:58,2026-09-19 19:42:58
1389,PROD-1389,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5417.74,8,1,2026-09-21 10:02:09,2026-09-21 12:02:09
1390,PROD-1390,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla S, Color Verde)",1049.88,66,1,2026-09-18 23:07:26,2026-09-19 00:24:26
1391,PROD-1391,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla S, Color Gris)",1270.02,70,1,2026-09-21 12:59:14,2026-09-21 14:48:14
1392,PROD-1392,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,3324.92,46,1,2026-09-18 17:31:11,2026-09-18 19:02:11
1393,PROD-1393,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,28362.60,50,1,2026-09-20 14:36:09,2026-09-20 14:40:09
1394,PROD-1394,Smartphone Redmi Note 13 Pro 512GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Verde,35868.82,34,1,2026-09-18 13:35:03,2026-09-18 15:29:03
1395,PROD-1395,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla M, Color Blanco)",805.03,94,1,2026-09-21 19:02:28,2026-09-21 19:13:28
1396,PROD-1396,Smartphone Redmi Note 13 Pro 256GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Gris,32544.02,22,1,2026-09-18 21:12:15,2026-09-18 22:44:15
1397,PROD-1397,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Verde)",641.88,78,1,2026-09-21 09:22:36,2026-09-21 10:54:36
1398,PROD-1398,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla M, Color Rojo)",1997.63,86,1,2026-09-17 22:31:39,2026-09-17 23:53:39
1399,PROD-1399,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla XL, Color Blanco)",830.63,24,1,2026-09-19 07:29:10,2026-09-19 07:40:10
1400,PROD-1400,Tablet Galaxy Tab S9 256GB,"Tableta de alto rendimiento para diseño, trabajo y entretenimiento - Color Verde",33941.27,41,1,2026-09-19 18:39:55,2026-09-19 18:55:55
1401,PROD-1401,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla S, Color Gris)",483.05,78,1,2026-09-18 16:45:35,2026-09-18 18:33:35
1402,PROD-1402,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla L, Color Verde)",2357.94,26,1,2026-09-20 16:48:14,2026-09-20 18:12:14
1403,PROD-1403,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,3404.37,42,1,2026-09-20 08:11:23,2026-09-20 08:51:23
1404,PROD-1404,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,18244.06,34,1,2026-09-18 10:34:48,2026-09-18 11:50:48
1405,PROD-1405,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla L, Color Gris)",1430.11,98,1,2026-09-18 07:05:25,2026-09-18 07:40:25
1406,PROD-1406,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4162.19,53,1,2026-09-19 19:58:18,2026-09-19 20:05:18
1407,PROD-1407,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla M, Color Verde)",1931.81,32,1,2026-09-20 12:06:27,2026-09-20 13:39:27
1408,PROD-1408,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla S, Color Rojo)",1193.41,64,1,2026-09-21 15:50:09,2026-09-21 16:50:09
1409,PROD-1409,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla S, Color Rojo)",1912.52,46,1,2026-09-21 18:31:36,2026-09-21 20:29:36
1410,PROD-1410,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,3954.84,25,1,2026-09-22 02:39:59,2026-09-22 04:20:59
1411,PROD-1411,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,2710.96,49,1,2026-09-18 12:56:58,2026-09-18 14:09:58
1412,PROD-1412,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,10833.40,14,1,2026-09-18 19:39:32,2026-09-18 20:06:32
1413,PROD-1413,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,5349.41,31,1,2026-09-21 22:50:05,2026-09-22 00:39:05
1414,PROD-1414,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,6369.79,17,1,2026-09-19 19:56:58,2026-09-19 20:50:58
1415,PROD-1415,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,1129.96,38,1,2026-09-18 15:16:14,2026-09-18 17:16:14
1416,PROD-1416,Audífonos Galaxy Buds3 Pro,Audífonos inalámbricos con cancelación activa de ruido inteligente,23578.47,42,1,2026-09-20 04:17:22,2026-09-20 04:36:22
1417,PROD-1417,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,658.35,23,1,2026-09-19 22:52:31,2026-09-19 23:54:31
1418,PROD-1418,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla M, Color Verde)",1952.18,98,1,2026-09-22 08:56:14,2026-09-22 10:21:14
1419,PROD-1419,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,6973.21,49,1,2026-09-19 20:45:25,2026-09-19 21:20:25
1420,PROD-1420,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,488.18,15,1,2026-09-18 01:08:40,2026-09-18 01:23:40
1421,PROD-1421,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla M, Color Negro)",1611.73,83,1,2026-09-20 10:56:30,2026-09-20 11:31:30
1422,PROD-1422,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,1776.33,38,1,2026-09-21 10:59:09,2026-09-21 12:28:09
1423,PROD-1423,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla M, Color Negro)",1049.24,78,1,2026-09-18 16:02:10,2026-09-18 16:53:10
1424,PROD-1424,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,4626.06,42,1,2026-09-22 07:12:41,2026-09-22 08:55:41
1425,PROD-1425,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4343.65,45,1,2026-09-20 19:36:16,2026-09-20 21:07:16
1426,PROD-1426,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,7739.18,15,1,2026-09-18 15:25:15,2026-09-18 17:15:15
1427,PROD-1427,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,4615.89,59,1,2026-09-19 10:52:56,2026-09-19 11:07:56
1428,PROD-1428,MacBook Pro 16 M3 256GB,Computadora portátil profesional para edición de video y desarrollo - Color Negro,20468.62,7,1,2026-09-18 01:25:55,2026-09-18 01:40:55
1429,PROD-1429,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,7743.70,18,1,2026-09-20 02:43:15,2026-09-20 04:43:15
1430,PROD-1430,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,2684.56,41,1,2026-09-22 07:06:48,2026-09-22 07:43:48
1431,PROD-1431,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4785.74,52,1,2026-09-19 10:41:03,2026-09-19 11:47:03
1432,PROD-1432,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla M, Color Verde)",562.87,15,1,2026-09-18 23:38:23,2026-09-18 23:42:23
1433,PROD-1433,MacBook Air 15 M2 256GB,Laptop ultra delgada y liviana con gran autonomía - Color Blanco,21876.13,18,1,2026-09-21 03:17:39,2026-09-21 04:02:39
1434,PROD-1434,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla S, Color Rojo)",898.18,58,1,2026-09-21 11:44:21,2026-09-21 13:39:21
1435,PROD-1435,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,3455.52,21,1,2026-09-21 15:38:09,2026-09-21 16:32:09
1436,PROD-1436,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,1948.60,48,1,2026-09-21 23:48:47,2026-09-22 00:22:47
1437,PROD-1437,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,3228.28,50,1,2026-09-21 11:26:53,2026-09-21 13:11:53
1438,PROD-1438,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,6643.92,28,1,2026-09-22 07:50:20,2026-09-22 08:45:20
1439,PROD-1439,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla S, Color Gris)",617.94,24,1,2026-09-21 16:43:17,2026-09-21 17:53:17
1440,PROD-1440,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla S, Color Gris)",2304.88,44,1,2026-09-18 10:25:13,2026-09-18 12:16:13
1441,PROD-1441,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,3977.11,19,1,2026-09-19 20:15:07,2026-09-19 20:28:07
1442,PROD-1442,Audífonos AirPods Pro 2,Audífonos intrauditivos con cancelación de ruido de nivel superior,26355.62,24,1,2026-09-21 02:51:49,2026-09-21 04:36:49
1443,PROD-1443,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla L, Color Rojo)",932.77,22,1,2026-09-17 20:05:41,2026-09-17 20:26:41
1444,PROD-1444,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla L, Color Verde)",1807.30,78,1,2026-09-20 21:27:09,2026-09-20 22:43:09
1445,PROD-1445,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla M, Color Gris)",370.42,75,1,2026-09-21 20:58:49,2026-09-21 21:17:49
